X	Y	S	mean [ IRI FD ECHAM4p5 Forecast ca_sst ensemble24 MONTHLY st ]
degree_east	degree_north	months since 1960-01-01	Kelvin_scale
   -101.2500    	    29.30136    	    263.0000    	    284.7470    
   -98.43750    	    29.30136    	    263.0000    	    287.7683    
   -101.2500    	    32.09194    	    264.0000    	    281.3014    
   -98.43750    	    32.09194    	    264.0000    	    281.2628    
   -101.2500    	    29.30136    	    264.0000    	    283.6111    
   -98.43750    	    29.30136    	    264.0000    	    286.2135    
   -101.2500    	    32.09194    	    265.0000    	    283.4999    
   -98.43750    	    32.09194    	    265.0000    	    283.0602    
   -101.2500    	    29.30136    	    265.0000    	    285.7180    
   -98.43750    	    29.30136    	    265.0000    	    288.1260    
   -101.2500    	    32.09194    	    266.0000    	    288.3911    
   -98.43750    	    32.09194    	    266.0000    	    288.1197    
   -101.2500    	    29.30136    	    266.0000    	    289.9285    
   -98.43750    	    29.30136    	    266.0000    	    292.5706    
   -101.2500    	    32.09194    	    267.0000    	    294.9923    
   -98.43750    	    32.09194    	    267.0000    	    294.7656    
   -101.2500    	    29.30136    	    267.0000    	    295.7997    
   -98.43750    	    29.30136    	    267.0000    	    298.5099    
   -101.2500    	    32.09194    	    268.0000    	    300.1259    
   -98.43750    	    32.09194    	    268.0000    	    300.0950    
   -101.2500    	    29.30136    	    268.0000    	    300.0927    
   -98.43750    	    29.30136    	    268.0000    	    303.0148    
   -101.2500    	    32.09194    	    269.0000    	    304.9424    
   -98.43750    	    32.09194    	    269.0000    	    305.7025    
   -101.2500    	    29.30136    	    269.0000    	    303.7142    
   -98.43750    	    29.30136    	    269.0000    	    307.2354    
   -101.2500    	    32.09194    	    270.0000    	    308.1711    
   -98.43750    	    32.09194    	    270.0000    	    308.9492    
   -101.2500    	    29.30136    	    270.0000    	    307.0033    
   -98.43750    	    29.30136    	    270.0000    	    309.2746    
   -101.2500    	    32.09194    	    271.0000    	    307.9283    
   -98.43750    	    32.09194    	    271.0000    	    308.7496    
   -101.2500    	    29.30136    	    271.0000    	    306.6009    
   -98.43750    	    29.30136    	    271.0000    	    309.1400    
   -101.2500    	    32.09194    	    272.0000    	    304.0833    
   -98.43750    	    32.09194    	    272.0000    	    305.1481    
   -101.2500    	    29.30136    	    272.0000    	    303.2552    
   -98.43750    	    29.30136    	    272.0000    	    306.7914    
   -101.2500    	    32.09194    	    273.0000    	    296.4058    
   -98.43750    	    32.09194    	    273.0000    	    297.7138    
   -101.2500    	    29.30136    	    273.0000    	    296.7208    
   -98.43750    	    29.30136    	    273.0000    	    300.7096    
   -101.2500    	    32.09194    	    274.0000    	    287.1895    
   -98.43750    	    32.09194    	    274.0000    	    288.0351    
   -101.2500    	    29.30136    	    274.0000    	    288.7170    
   -98.43750    	    29.30136    	    274.0000    	    292.4433    
   -101.2500    	    32.09194    	    275.0000    	    281.0409    
   -98.43750    	    32.09194    	    275.0000    	    280.8975    
   -101.2500    	    29.30136    	    275.0000    	    283.1604    
   -98.43750    	    29.30136    	    275.0000    	    285.8883    
   -101.2500    	    32.09194    	    276.0000    	    279.2921    
   -98.43750    	    32.09194    	    276.0000    	    278.7724    
   -101.2500    	    29.30136    	    276.0000    	    281.8929    
   -98.43750    	    29.30136    	    276.0000    	    284.0278    
   -101.2500    	    32.09194    	    277.0000    	    282.0535    
   -98.43750    	    32.09194    	    277.0000    	    280.9613    
   -101.2500    	    29.30136    	    277.0000    	    284.2391    
   -98.43750    	    29.30136    	    277.0000    	    286.0884    
   -101.2500    	    32.09194    	    278.0000    	    286.4712    
   -98.43750    	    32.09194    	    278.0000    	    285.6270    
   -101.2500    	    29.30136    	    278.0000    	    288.5862    
   -98.43750    	    29.30136    	    278.0000    	    290.5418    
   -101.2500    	    32.09194    	    279.0000    	    292.7539    
   -98.43750    	    32.09194    	    279.0000    	    292.1863    
   -101.2500    	    29.30136    	    279.0000    	    294.2762    
   -98.43750    	    29.30136    	    279.0000    	    296.6407    
   -101.2500    	    32.09194    	    280.0000    	    297.9340    
   -98.43750    	    32.09194    	    280.0000    	    297.9650    
   -101.2500    	    29.30136    	    280.0000    	    298.7450    
   -98.43750    	    29.30136    	    280.0000    	    301.7473    
   -101.2500    	    32.09194    	    281.0000    	    303.6085    
   -98.43750    	    32.09194    	    281.0000    	    303.7724    
   -101.2500    	    29.30136    	    281.0000    	    303.3337    
   -98.43750    	    29.30136    	    281.0000    	    306.5038    
   -101.2500    	    32.09194    	    282.0000    	    307.7375    
   -98.43750    	    32.09194    	    282.0000    	    308.3347    
   -101.2500    	    29.30136    	    282.0000    	    306.6410    
   -98.43750    	    29.30136    	    282.0000    	    308.9322    
   -101.2500    	    32.09194    	    283.0000    	    307.3540    
   -98.43750    	    32.09194    	    283.0000    	    308.0421    
   -101.2500    	    29.30136    	    283.0000    	    305.8009    
   -98.43750    	    29.30136    	    283.0000    	    308.1248    
   -101.2500    	    32.09194    	    284.0000    	    304.3934    
   -98.43750    	    32.09194    	    284.0000    	    305.5582    
   -101.2500    	    29.30136    	    284.0000    	    303.3574    
   -98.43750    	    29.30136    	    284.0000    	    306.7946    
   -101.2500    	    32.09194    	    285.0000    	    297.9838    
   -98.43750    	    32.09194    	    285.0000    	    299.2245    
   -101.2500    	    29.30136    	    285.0000    	    298.1714    
   -98.43750    	    29.30136    	    285.0000    	    301.7822    
   -101.2500    	    32.09194    	    286.0000    	    290.5365    
   -98.43750    	    32.09194    	    286.0000    	    291.6434    
   -101.2500    	    29.30136    	    286.0000    	    292.4760    
   -98.43750    	    29.30136    	    286.0000    	    295.7959    
   -101.2500    	    32.09194    	    287.0000    	    283.6636    
   -98.43750    	    32.09194    	    287.0000    	    284.5726    
   -101.2500    	    29.30136    	    287.0000    	    285.5585    
   -98.43750    	    29.30136    	    287.0000    	    288.7070    
   -101.2500    	    32.09194    	    288.0000    	    281.6331    
   -98.43750    	    32.09194    	    288.0000    	    281.8865    
   -101.2500    	    29.30136    	    288.0000    	    284.0726    
   -98.43750    	    29.30136    	    288.0000    	    286.8050    
   -101.2500    	    32.09194    	    289.0000    	    284.1757    
   -98.43750    	    32.09194    	    289.0000    	    284.0685    
   -101.2500    	    29.30136    	    289.0000    	    286.2462    
   -98.43750    	    29.30136    	    289.0000    	    288.8778    
   -101.2500    	    32.09194    	    290.0000    	    289.4171    
   -98.43750    	    32.09194    	    290.0000    	    289.3574    
   -101.2500    	    29.30136    	    290.0000    	    290.9536    
   -98.43750    	    29.30136    	    290.0000    	    293.8427    
   -101.2500    	    32.09194    	    291.0000    	    294.7660    
   -98.43750    	    32.09194    	    291.0000    	    294.7826    
   -101.2500    	    29.30136    	    291.0000    	    295.8513    
   -98.43750    	    29.30136    	    291.0000    	    298.9226    
   -101.2500    	    32.09194    	    292.0000    	    300.4584    
   -98.43750    	    32.09194    	    292.0000    	    300.7597    
   -101.2500    	    29.30136    	    292.0000    	    299.9974    
   -98.43750    	    29.30136    	    292.0000    	    303.3788    
   -101.2500    	    32.09194    	    293.0000    	    305.7427    
   -98.43750    	    32.09194    	    293.0000    	    306.7930    
   -101.2500    	    29.30136    	    293.0000    	    304.5098    
   -98.43750    	    29.30136    	    293.0000    	    307.4356    
   -101.2500    	    32.09194    	    294.0000    	    307.3417    
   -98.43750    	    32.09194    	    294.0000    	    308.1121    
   -101.2500    	    29.30136    	    294.0000    	    305.8149    
   -98.43750    	    29.30136    	    294.0000    	    308.2896    
   -101.2500    	    32.09194    	    295.0000    	    307.1969    
   -98.43750    	    32.09194    	    295.0000    	    307.8028    
   -101.2500    	    29.30136    	    295.0000    	    305.6373    
   -98.43750    	    29.30136    	    295.0000    	    308.2915    
   -101.2500    	    32.09194    	    296.0000    	    303.7323    
   -98.43750    	    32.09194    	    296.0000    	    304.9200    
   -101.2500    	    29.30136    	    296.0000    	    302.4205    
   -98.43750    	    29.30136    	    296.0000    	    306.0262    
   -101.2500    	    32.09194    	    297.0000    	    297.9631    
   -98.43750    	    32.09194    	    297.0000    	    299.3664    
   -101.2500    	    29.30136    	    297.0000    	    297.9429    
   -98.43750    	    29.30136    	    297.0000    	    301.5718    
   -101.2500    	    32.09194    	    298.0000    	    289.7651    
   -98.43750    	    32.09194    	    298.0000    	    290.9995    
   -101.2500    	    29.30136    	    298.0000    	    291.4523    
   -98.43750    	    29.30136    	    298.0000    	    295.0598    
   -101.2500    	    32.09194    	    299.0000    	    283.7238    
   -98.43750    	    32.09194    	    299.0000    	    284.4450    
   -101.2500    	    29.30136    	    299.0000    	    286.1487    
   -98.43750    	    29.30136    	    299.0000    	    289.3673    
   -101.2500    	    32.09194    	    300.0000    	    281.8908    
   -98.43750    	    32.09194    	    300.0000    	    282.1660    
   -101.2500    	    29.30136    	    300.0000    	    284.5400    
   -98.43750    	    29.30136    	    300.0000    	    287.3845    
   -101.2500    	    32.09194    	    301.0000    	    284.7986    
   -98.43750    	    32.09194    	    301.0000    	    284.7564    
   -101.2500    	    29.30136    	    301.0000    	    287.2555    
   -98.43750    	    29.30136    	    301.0000    	    289.9955    
   -101.2500    	    32.09194    	    302.0000    	    290.0607    
   -98.43750    	    32.09194    	    302.0000    	    289.9654    
   -101.2500    	    29.30136    	    302.0000    	    291.6425    
   -98.43750    	    29.30136    	    302.0000    	    294.4050    
   -101.2500    	    32.09194    	    303.0000    	    295.1956    
   -98.43750    	    32.09194    	    303.0000    	    295.5245    
   -101.2500    	    29.30136    	    303.0000    	    295.4702    
   -98.43750    	    29.30136    	    303.0000    	    298.6128    
   -101.2500    	    32.09194    	    304.0000    	    300.5123    
   -98.43750    	    32.09194    	    304.0000    	    300.7952    
   -101.2500    	    29.30136    	    304.0000    	    299.9397    
   -98.43750    	    29.30136    	    304.0000    	    303.2139    
   -101.2500    	    32.09194    	    305.0000    	    306.1558    
   -98.43750    	    32.09194    	    305.0000    	    307.0125    
   -101.2500    	    29.30136    	    305.0000    	    304.8242    
   -98.43750    	    29.30136    	    305.0000    	    308.1033    
   -101.2500    	    32.09194    	    306.0000    	    308.4699    
   -98.43750    	    32.09194    	    306.0000    	    309.1620    
   -101.2500    	    29.30136    	    306.0000    	    307.3307    
   -98.43750    	    29.30136    	    306.0000    	    309.3790    
   -101.2500    	    32.09194    	    307.0000    	    307.8048    
   -98.43750    	    32.09194    	    307.0000    	    308.6795    
   -101.2500    	    29.30136    	    307.0000    	    306.3822    
   -98.43750    	    29.30136    	    307.0000    	    308.9613    
   -101.2500    	    32.09194    	    308.0000    	    304.6754    
   -98.43750    	    32.09194    	    308.0000    	    305.8882    
   -101.2500    	    29.30136    	    308.0000    	    303.3014    
   -98.43750    	    29.30136    	    308.0000    	    306.9018    
